System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
18:22:26.322, 2134.955, 0.872, 0.418, 0.244, 0.024, 1129, 1504, 15, 51, 52, 57, 52, 10.928, 10.152, 11.186, 12.000
18:22:27.328, 2135.961, 0.938, 0.508, 0.214, 0.028, 1102, 1629, 10, 50, 52, 56, 52, 10.834, 9.548, 11.258, 6.000
18:22:28.321, 2136.954, 0.872, 0.432, 0.222, 0.030, 1093, 1467, 12, 50, 52, 56, 52, 10.957, 10.945, 10.961, 3.000
18:22:29.326, 2137.958, 0.872, 0.522, 0.248, 0.028, 1131, 1455, 16, 50, 52, 57, 52, 10.945, 9.950, 11.277, 16.000
18:22:30.321, 2138.954, 0.804, 0.390, 0.224, 0.022, 1118, 1189, 12, 50, 52, 56, 52, 10.678, 10.101, 10.870, 7.000
18:22:31.327, 2139.960, 0.938, 0.428, 0.228, 0.012, 1101, 1525, 64, 50, 52, 55, 52, 10.422, 8.911, 10.927, 9.000
18:22:32.326, 2140.958, 1.140, 0.482, 0.282, 0.030, 1132, 1719, 16, 50, 52, 56, 52, 11.307, 11.111, 11.371, 6.000
18:22:33.330, 2141.963, 1.072, 0.522, 0.242, 0.026, 1131, 1727, 12, 50, 52, 56, 52, 11.042, 10.891, 11.093, 9.000
18:22:34.329, 2142.962, 1.072, 0.498, 0.252, 0.024, 1114, 1302, 13, 50, 52, 56, 52, 10.902, 9.548, 11.352, 9.000
18:22:35.319, 2143.952, 0.804, 0.438, 0.210, 0.034, 1108, 1389, 10, 50, 52, 56, 52, 10.593, 9.548, 10.943, 5.000
18:22:36.331, 2144.964, 1.274, 0.520, 0.254, 0.020, 1125, 1421, 14, 50, 52, 56, 52, 11.111, 9.852, 11.532, 3.000
18:22:37.322, 2145.955, 0.872, 0.464, 0.248, 0.034, 1159, 1614, 36, 50, 52, 55, 52, 10.633, 8.629, 11.298, 7.000
18:22:38.321, 2146.954, 1.072, 0.544, 0.236, 0.018, 1129, 1545, 13, 50, 52, 55, 52, 11.318, 11.386, 11.296, 5.000
18:22:39.308, 2147.941, 1.140, 0.486, 0.250, 0.014, 1142, 1480, 10, 50, 52, 56, 52, 10.433, 10.256, 10.491, 3.000
18:22:40.307, 2148.940, 1.006, 0.442, 0.292, 0.030, 1133, 1871, 14, 50, 52, 56, 52, 11.055, 12.000, 10.738, 6.000
18:22:41.332, 2149.965, 1.274, 0.572, 0.250, 0.006, 1104, 1588, 6, 50, 52, 56, 52, 11.879, 9.756, 12.581, 10.000
18:22:42.317, 2150.950, 0.872, 0.562, 0.208, 0.006, 1097, 1276, 7, 50, 52, 57, 52, 9.809, 8.629, 10.204, 3.000
18:22:43.306, 2151.939, 0.536, 0.238, 0.146, 0.010, 1029, 1138, 2, 50, 52, 56, 52, 9.391, 8.122, 9.814, 8.000
18:22:44.331, 2152.964, 1.206, 0.672, 0.300, 0.030, 1122, 1957, 15, 50, 52, 55, 52, 10.922, 9.804, 11.290, 16.000
18:22:45.312, 2153.945, 0.738, 0.354, 0.158, 0.000, 1042, 908, 2, 50, 52, 56, 52, 9.682, 9.596, 9.710, 2.000
18:22:46.321, 2154.954, 0.670, 0.342, 0.170, 0.026, 1021, 1274, 9, 50, 52, 56, 52, 10.507, 8.824, 11.074, 3.000
18:22:47.317, 2155.950, 1.274, 0.650, 0.340, 0.016, 1214, 2071, 9, 50, 52, 55, 52, 12.830, 11.168, 13.378, 6.000
18:22:48.312, 2156.945, 0.468, 0.272, 0.146, 0.000, 1045, 1125, 2, 50, 52, 54, 52, 9.159, 7.538, 9.699, 10.000
18:22:49.329, 2157.962, 2.750, 1.072, 0.510, 0.032, 1170, 2528, 24, 50, 52, 56, 52, 14.093, 16.667, 13.235, 6.000
18:22:50.331, 2158.964, 2.684, 1.474, 0.462, 0.032, 1341, 1913, 50, 51, 53, 56, 52, 20.776, 29.500, 17.863, 14.000
18:22:51.327, 2159.960, 8.254, 5.042, 0.972, 0.034, 1689, 3170, 41, 52, 54, 57, 52, 41.272, 67.000, 32.724, 10.000
18:22:52.329, 2160.962, 7.582, 4.856, 0.906, 0.048, 1408, 3160, 51, 52, 56, 61, 53, 31.915, 24.000, 34.558, 17.000
18:22:53.300, 2161.933, 0.268, 0.186, 0.144, 0.000, 1050, 894, 2, 52, 55, 60, 53, 10.117, 10.309, 10.052, 8.000
18:22:54.323, 2162.956, 7.918, 5.324, 0.748, 0.000, 1510, 2865, 1, 51, 53, 56, 53, 24.063, 22.059, 24.719, 2.000
18:22:55.318, 2163.951, 1.878, 1.206, 0.404, 0.024, 1501, 1416, 17, 52, 55, 59, 53, 16.835, 22.613, 14.890, 6.000
18:22:56.330, 2164.963, 0.938, 0.466, 0.224, 0.014, 1152, 1531, 10, 51, 53, 57, 53, 13.971, 13.171, 14.239, 14.000
18:22:57.336, 2165.969, 1.140, 0.546, 0.232, 0.012, 1113, 1338, 12, 51, 53, 56, 53, 11.486, 10.000, 11.980, 9.000
18:22:58.316, 2166.949, 0.670, 0.352, 0.250, 0.022, 1102, 1248, 16, 51, 53, 57, 52, 9.974, 9.184, 10.239, 13.000
18:22:59.323, 2167.956, 0.804, 0.442, 0.288, 0.010, 1154, 1448, 10, 51, 53, 55, 53, 10.905, 9.500, 11.367, 8.000
18:23:00.336, 2168.969, 1.006, 0.536, 0.240, 0.012, 1084, 1568, 14, 51, 53, 56, 52, 12.084, 12.255, 12.026, 4.000
18:23:01.328, 2169.961, 0.938, 0.462, 0.254, 0.022, 1185, 1417, 16, 51, 53, 55, 52, 12.010, 13.198, 11.616, 11.000
18:23:02.339, 2170.972, 1.072, 0.560, 0.244, 0.030, 1104, 1594, 11, 51, 53, 56, 52, 11.714, 11.823, 11.678, 5.000
18:23:03.333, 2171.966, 0.872, 0.512, 0.226, 0.022, 1083, 1521, 12, 50, 53, 57, 52, 10.943, 9.596, 11.390, 5.000
18:23:04.319, 2172.952, 0.670, 0.356, 0.190, 0.004, 1101, 1444, 13, 51, 53, 56, 52, 10.204, 9.184, 10.544, 3.000
18:23:05.336, 2173.969, 1.072, 0.532, 0.224, 0.032, 1092, 1359, 14, 50, 53, 55, 52, 11.383, 10.244, 11.765, 11.000
18:23:06.332, 2174.965, 0.872, 0.422, 0.240, 0.004, 1114, 1071, 6, 50, 53, 57, 52, 10.375, 9.548, 10.649, 4.000
18:23:07.337, 2175.970, 1.072, 0.540, 0.236, 0.014, 1115, 1628, 16, 51, 53, 56, 52, 11.500, 10.891, 11.706, 8.000
18:23:08.329, 2176.962, 1.140, 0.720, 0.242, 0.022, 1112, 1663, 12, 50, 53, 56, 52, 11.055, 9.596, 11.538, 9.000
18:23:09.311, 2177.944, 0.738, 0.380, 0.206, 0.018, 1098, 1268, 17, 50, 53, 56, 52, 10.546, 9.694, 10.829, 7.000
18:23:10.328, 2178.961, 1.274, 0.664, 0.270, 0.032, 1181, 1708, 17, 50, 53, 56, 52, 12.808, 17.241, 11.330, 3.000
18:23:11.313, 2179.946, 1.072, 0.570, 0.210, 0.028, 1128, 1631, 12, 50, 53, 56, 52, 10.872, 10.606, 10.961, 9.000
18:23:12.297, 2180.930, 1.072, 0.396, 0.246, 0.018, 1129, 1564, 13, 50, 53, 56, 52, 10.419, 9.645, 10.678, 4.000
18:23:13.312, 2181.945, 0.738, 0.344, 0.168, 0.032, 1094, 1118, 15, 50, 53, 56, 52, 10.714, 9.804, 11.020, 4.000
18:23:14.322, 2182.955, 0.602, 0.420, 0.214, 0.004, 1106, 1251, 6, 50, 52, 56, 52, 10.174, 8.955, 10.579, 7.000
18:23:15.320, 2183.953, 0.804, 0.408, 0.264, 0.020, 1087, 1500, 11, 50, 53, 55, 52, 10.750, 9.950, 11.018, 5.000
18:23:16.333, 2184.966, 1.140, 0.480, 0.272, 0.022, 1133, 1315, 10, 50, 52, 56, 52, 10.670, 9.000, 11.221, 5.000
18:23:17.327, 2185.960, 1.206, 0.464, 0.376, 0.012, 1145, 1352, 8, 50, 52, 56, 52, 14.662, 23.500, 11.706, 11.000
18:23:18.329, 2186.962, 1.006, 0.490, 0.232, 0.010, 1106, 1491, 18, 50, 52, 56, 52, 11.208, 11.000, 11.277, 4.000
18:23:19.321, 2187.954, 0.804, 0.404, 0.212, 0.008, 1153, 1125, 8, 50, 52, 56, 52, 10.127, 9.137, 10.455, 3.000
18:23:20.330, 2188.963, 0.938, 0.534, 0.236, 0.010, 1089, 1303, 12, 50, 52, 56, 52, 11.262, 10.837, 11.405, 3.000
18:23:21.322, 2189.955, 0.670, 0.388, 0.218, 0.004, 1086, 1220, 5, 50, 52, 56, 52, 11.543, 13.568, 10.870, 9.000
18:23:22.329, 2190.962, 0.872, 0.482, 0.260, 0.016, 1101, 1557, 96, 50, 52, 56, 52, 10.959, 10.448, 11.130, 13.000
18:23:23.335, 2191.968, 1.006, 0.528, 0.262, 0.004, 1098, 1572, 9, 50, 52, 56, 52, 10.945, 9.950, 11.277, 10.000
18:23:24.328, 2192.961, 0.938, 0.454, 0.218, 0.010, 1132, 1468, 11, 50, 52, 57, 52, 10.957, 10.101, 11.242, 11.000
18:23:25.329, 2193.962, 0.804, 0.458, 0.234, 0.024, 1118, 1509, 22, 50, 52, 56, 52, 11.208, 10.396, 11.481, 6.000
18:23:26.326, 2194.959, 0.938, 0.492, 0.206, 0.024, 1107, 1601, 8, 50, 52, 56, 52, 10.566, 9.091, 11.055, 4.000
18:23:27.328, 2195.961, 0.938, 0.500, 0.240, 0.014, 1103, 1477, 10, 50, 52, 56, 52, 10.959, 9.950, 11.296, 4.000
18:23:28.330, 2196.963, 0.872, 0.490, 0.216, 0.024, 1099, 1569, 11, 50, 52, 55, 52, 11.111, 10.000, 11.481, 3.000
18:23:29.317, 2197.950, 0.872, 0.440, 0.274, 0.024, 1173, 1743, 16, 50, 52, 55, 52, 10.520, 10.606, 10.491, 5.000
18:23:30.318, 2198.951, 0.938, 0.458, 0.256, 0.028, 1148, 1688, 14, 50, 52, 56, 52, 11.389, 12.000, 11.185, 8.000
18:23:31.328, 2199.961, 1.006, 0.472, 0.246, 0.028, 1142, 1414, 13, 50, 52, 55, 52, 10.918, 9.950, 11.240, 5.000
18:23:32.321, 2200.954, 0.872, 0.460, 0.216, 0.014, 1096, 1462, 14, 50, 52, 56, 52, 10.902, 9.548, 11.352, 4.000
18:23:33.328, 2201.961, 0.872, 0.482, 0.226, 0.026, 1125, 1256, 25, 50, 52, 55, 52, 11.772, 11.881, 11.736, 6.000
18:23:34.328, 2202.960, 1.140, 0.534, 0.232, 0.010, 1075, 1544, 15, 50, 52, 56, 52, 10.875, 9.000, 11.500, 3.000
18:23:35.321, 2203.954, 0.872, 0.452, 0.194, 0.040, 1122, 1465, 14, 51, 52, 55, 52, 10.705, 10.101, 10.906, 7.000
18:23:36.327, 2204.960, 0.938, 0.492, 0.208, 0.034, 1092, 1326, 15, 50, 52, 55, 52, 11.015, 9.901, 11.386, 13.000
18:23:37.325, 2205.958, 1.006, 0.460, 0.254, 0.006, 1126, 1219, 10, 51, 52, 56, 52, 10.340, 9.548, 10.606, 7.000
18:23:38.326, 2206.959, 0.872, 0.428, 0.230, 0.028, 1139, 1510, 13, 50, 52, 55, 52, 10.513, 10.050, 10.667, 7.000
18:23:39.326, 2207.959, 0.738, 0.416, 0.232, 0.008, 1098, 1465, 10, 50, 52, 55, 52, 11.194, 11.000, 11.258, 4.000
18:23:40.319, 2208.952, 1.408, 0.738, 0.272, 0.040, 1123, 1870, 24, 50, 52, 55, 52, 11.349, 10.553, 11.616, 8.000
18:23:41.309, 2209.942, 1.072, 0.448, 0.224, 0.016, 1105, 1514, 13, 50, 52, 55, 52, 10.732, 10.101, 10.943, 7.000
18:23:42.317, 2210.950, 0.738, 0.370, 0.186, 0.004, 1176, 1345, 7, 50, 52, 56, 52, 10.932, 10.891, 10.945, 3.000
18:23:43.327, 2211.960, 0.938, 0.520, 0.198, 0.010, 1105, 1396, 12, 50, 52, 56, 52, 10.878, 8.955, 11.513, 3.000
18:23:44.321, 2212.954, 0.738, 0.426, 0.242, 0.006, 1136, 1238, 6, 51, 52, 54, 52, 10.804, 10.553, 10.888, 12.000
18:23:45.329, 2213.962, 1.006, 0.446, 0.264, 0.010, 1102, 1448, 8, 51, 52, 56, 52, 10.336, 9.901, 10.483, 7.000
18:23:46.323, 2214.956, 1.072, 0.434, 0.254, 0.042, 1078, 1701, 9, 51, 52, 56, 52, 10.777, 9.500, 11.204, 13.000
18:23:47.327, 2215.960, 1.274, 0.538, 0.408, 0.012, 1152, 1353, 11, 51, 52, 55, 52, 15.920, 30.348, 11.111, 7.000
18:23:48.320, 2216.953, 0.804, 0.458, 0.262, 0.022, 1127, 1400, 13, 50, 52, 54, 52, 11.195, 10.553, 11.409, 8.000
18:23:49.327, 2217.960, 1.006, 0.432, 0.218, 0.030, 1130, 1429, 15, 50, 52, 56, 52, 11.180, 10.500, 11.405, 4.000
18:23:50.332, 2218.965, 0.938, 0.514, 0.258, 0.022, 1155, 1408, 12, 50, 52, 55, 52, 11.429, 11.940, 11.258, 4.000
18:23:51.333, 2219.966, 1.878, 0.740, 0.500, 0.006, 1094, 1207, 17, 50, 52, 55, 52, 22.665, 56.000, 11.609, 6.000
18:23:52.309, 2220.942, 2.146, 0.582, 0.498, 0.024, 1167, 1975, 17, 50, 52, 56, 52, 23.431, 58.883, 11.473, 9.000
18:23:53.310, 2221.943, 1.476, 0.354, 0.436, 0.006, 1040, 1090, 2, 50, 52, 56, 52, 21.805, 56.784, 10.184, 5.000
18:23:54.320, 2222.953, 1.542, 0.912, 0.308, 0.016, 1220, 1827, 34, 50, 52, 57, 52, 16.687, 24.876, 13.980, 2.000
18:23:55.303, 2223.936, 1.274, 0.546, 0.288, 0.028, 1122, 1675, 11, 50, 52, 56, 52, 10.165, 9.596, 10.357, 12.000
18:23:56.309, 2224.942, 0.334, 0.276, 0.144, 0.000, 1042, 1239, 2, 50, 52, 56, 52, 10.237, 10.945, 10.000, 4.000
18:23:57.322, 2225.955, 1.206, 0.504, 0.262, 0.016, 1118, 1940, 32, 50, 52, 56, 52, 11.425, 10.345, 11.784, 3.000
18:23:58.311, 2226.944, 0.938, 0.556, 0.168, 0.002, 1039, 1310, 6, 50, 52, 56, 52, 9.482, 8.081, 9.949, 2.000
18:23:59.308, 2227.941, 0.938, 0.390, 0.140, 0.000, 1089, 1065, 2, 50, 52, 56, 52, 9.787, 7.538, 10.535, 11.000
18:24:00.303, 2228.935, 1.072, 0.606, 0.266, 0.010, 1094, 2127, 16, 50, 52, 56, 52, 10.804, 11.558, 10.553, 3.000
18:24:01.323, 2229.956, 3.288, 1.578, 0.574, 0.044, 1443, 2594, 39, 50, 52, 56, 52, 17.892, 26.471, 15.033, 10.000
18:24:02.347, 2230.980, 8.724, 5.550, 0.980, 0.036, 1934, 3099, 44, 51, 53, 57, 52, 36.508, 57.561, 29.479, 12.000
18:24:03.313, 2231.946, 9.260, 6.356, 0.946, 0.052, 1623, 3165, 40, 52, 56, 61, 53, 35.097, 36.598, 34.596, 15.000
18:24:04.311, 2232.944, 1.006, 0.460, 0.280, 0.002, 1186, 1073, 5, 53, 56, 59, 53, 17.003, 16.667, 17.114, 23.000
18:24:05.313, 2233.946, 6.912, 4.790, 0.688, 0.000, 1431, 2709, 2, 51, 53, 55, 52, 23.945, 22.886, 24.298, 2.000
18:24:06.322, 2234.955, 1.072, 0.618, 0.336, 0.000, 1535, 1311, 2, 52, 55, 58, 52, 16.005, 25.248, 12.914, 2.000
18:24:07.333, 2235.966, 1.676, 0.694, 0.332, 0.016, 1157, 1675, 11, 51, 53, 56, 52, 16.129, 16.915, 15.868, 13.000
18:24:08.330, 2236.963, 1.140, 0.564, 0.282, 0.016, 1151, 1874, 22, 51, 53, 56, 52, 11.500, 12.000, 11.333, 4.000
18:24:09.318, 2237.951, 1.140, 0.696, 0.216, 0.026, 1102, 1681, 15, 51, 53, 56, 52, 10.619, 9.596, 10.961, 20.000
18:24:10.297, 2238.930, 1.072, 0.408, 0.278, 0.022, 1140, 1875, 13, 51, 53, 57, 52, 10.783, 11.224, 10.635, 6.000
18:24:11.326, 2239.958, 0.938, 0.496, 0.238, 0.022, 1137, 1419, 8, 51, 53, 56, 52, 11.436, 10.784, 11.650, 5.000
18:24:12.313, 2240.946, 0.804, 0.464, 0.248, 0.036, 1183, 1809, 12, 51, 53, 55, 52, 11.223, 12.060, 10.943, 6.000
18:24:13.333, 2241.966, 1.140, 0.560, 0.282, 0.006, 1164, 1552, 9, 51, 53, 56, 52, 11.383, 10.345, 11.726, 9.000
18:24:14.323, 2242.956, 0.804, 0.392, 0.260, 0.018, 1104, 1277, 21, 51, 53, 56, 52, 9.987, 8.081, 10.624, 12.000
18:24:15.328, 2243.961, 1.006, 0.460, 0.270, 0.022, 1126, 1366, 14, 51, 53, 56, 52, 11.180, 10.891, 11.277, 9.000
18:24:16.329, 2244.962, 1.206, 0.590, 0.264, 0.030, 1094, 1743, 18, 51, 53, 56, 52, 11.596, 11.055, 11.774, 8.000
18:24:17.317, 2245.950, 1.810, 0.514, 0.436, 0.022, 1140, 1734, 16, 50, 53, 56, 52, 12.895, 19.095, 10.811, 4.000
18:24:18.313, 2246.946, 1.072, 0.530, 0.258, 0.024, 1124, 1657, 27, 51, 53, 55, 52, 11.683, 11.558, 11.725, 8.000
18:24:19.329, 2247.962, 0.670, 0.464, 0.202, 0.006, 1074, 1671, 9, 50, 52, 56, 52, 10.209, 8.867, 10.656, 8.000
18:24:20.328, 2248.961, 0.872, 0.466, 0.278, 0.006, 1071, 1532, 10, 51, 52, 55, 52, 10.848, 9.500, 11.296, 5.000
18:24:21.337, 2249.970, 1.206, 0.584, 0.300, 0.026, 1080, 2143, 14, 50, 52, 56, 52, 11.083, 10.891, 11.148, 8.000
18:24:22.312, 2250.945, 0.738, 0.386, 0.238, 0.026, 1123, 1811, 24, 51, 53, 55, 52, 12.113, 17.010, 10.481, 4.000
18:24:23.337, 2251.970, 0.938, 0.590, 0.270, 0.024, 1118, 1422, 17, 50, 52, 55, 52, 11.422, 9.268, 12.136, 7.000
18:24:24.322, 2252.955, 0.872, 0.412, 0.202, 0.008, 1132, 1438, 9, 50, 53, 56, 52, 11.125, 10.660, 11.279, 3.000
18:24:25.332, 2253.965, 1.274, 0.532, 0.276, 0.026, 1116, 1655, 13, 51, 52, 56, 52, 11.029, 10.345, 11.258, 7.000
18:24:26.326, 2254.959, 0.804, 0.440, 0.234, 0.008, 1074, 1343, 11, 51, 52, 56, 52, 10.859, 10.606, 10.943, 10.000
18:24:27.323, 2255.956, 0.938, 0.448, 0.212, 0.032, 1121, 1348, 13, 51, 52, 57, 52, 11.000, 10.050, 11.314, 5.000
18:24:28.327, 2256.960, 1.140, 0.502, 0.260, 0.012, 1157, 1425, 15, 51, 53, 56, 52, 10.763, 9.950, 11.037, 3.000
18:24:29.321, 2257.954, 0.938, 0.520, 0.270, 0.042, 1203, 2140, 15, 51, 52, 56, 52, 11.125, 10.553, 11.314, 6.000
18:24:30.322, 2258.955, 0.872, 0.478, 0.240, 0.022, 1076, 1469, 11, 50, 52, 56, 52, 10.959, 10.500, 11.111, 5.000
18:24:31.318, 2259.951, 0.804, 0.368, 0.208, 0.020, 1114, 1143, 21, 51, 52, 57, 52, 10.818, 11.000, 10.756, 10.000
18:24:32.333, 2260.966, 1.140, 0.526, 0.254, 0.014, 1119, 1466, 13, 51, 52, 56, 52, 11.823, 12.808, 11.494, 3.000
18:24:33.320, 2261.952, 1.006, 0.494, 0.212, 0.008, 1119, 1372, 12, 50, 52, 57, 52, 11.182, 12.183, 10.847, 4.000
18:24:34.318, 2262.951, 1.140, 0.444, 0.252, 0.024, 1117, 1527, 14, 51, 52, 56, 52, 11.153, 10.553, 11.352, 8.000
18:24:35.322, 2263.955, 0.804, 0.402, 0.224, 0.006, 1119, 1140, 8, 51, 52, 56, 52, 11.042, 10.396, 11.258, 3.000
18:24:36.329, 2264.962, 0.738, 0.430, 0.206, 0.028, 1098, 1365, 17, 51, 52, 56, 52, 10.657, 9.453, 11.056, 3.000
18:24:37.338, 2265.971, 0.872, 0.554, 0.268, 0.008, 1121, 1466, 7, 51, 52, 56, 52, 11.276, 10.345, 11.589, 4.000
18:24:38.325, 2266.958, 1.006, 0.418, 0.290, 0.022, 1095, 1314, 14, 51, 52, 57, 52, 10.433, 9.744, 10.660, 10.000
18:24:39.328, 2267.961, 1.006, 0.454, 0.264, 0.028, 1142, 1418, 28, 51, 52, 57, 52, 11.333, 11.443, 11.296, 18.000
18:24:40.327, 2268.960, 1.140, 0.644, 0.274, 0.040, 1101, 1610, 19, 51, 52, 56, 52, 11.640, 12.935, 11.204, 6.000
18:24:41.308, 2269.941, 0.536, 0.346, 0.204, 0.020, 1124, 1289, 6, 51, 52, 56, 52, 10.687, 11.224, 10.508, 4.000
18:24:42.323, 2270.956, 1.006, 0.470, 0.274, 0.050, 1214, 1287, 22, 51, 52, 56, 52, 11.097, 9.901, 11.494, 10.000
18:24:43.318, 2271.951, 0.670, 0.378, 0.226, 0.024, 1094, 1167, 15, 51, 52, 56, 52, 10.302, 9.500, 10.570, 8.000
18:24:44.330, 2272.963, 0.872, 0.462, 0.246, 0.008, 1105, 1347, 13, 51, 52, 56, 52, 10.701, 8.911, 11.293, 9.000
18:24:45.326, 2273.959, 1.006, 0.460, 0.250, 0.010, 1107, 1373, 10, 51, 52, 56, 52, 11.223, 10.553, 11.448, 9.000
18:24:46.321, 2274.953, 0.872, 0.408, 0.238, 0.018, 1086, 1214, 18, 51, 52, 57, 52, 11.264, 11.000, 11.352, 18.000
18:24:47.327, 2275.960, 1.006, 0.498, 0.332, 0.026, 1165, 1299, 7, 50, 52, 56, 52, 15.193, 27.363, 11.130, 3.000
18:24:48.322, 2276.955, 0.938, 0.462, 0.244, 0.008, 1065, 1365, 11, 50, 52, 56, 52, 10.902, 10.553, 11.018, 3.000
18:24:49.330, 2277.963, 0.872, 0.488, 0.238, 0.010, 1157, 1461, 10, 50, 52, 56, 52, 11.139, 9.406, 11.716, 7.000
18:24:50.322, 2278.955, 1.072, 0.478, 0.290, 0.030, 1125, 1346, 15, 50, 52, 56, 52, 10.773, 10.204, 10.961, 3.000
18:24:51.326, 2279.959, 0.804, 0.440, 0.198, 0.016, 1108, 1196, 6, 50, 52, 56, 52, 10.807, 10.345, 10.963, 6.000
18:24:52.333, 2280.966, 1.006, 0.482, 0.234, 0.012, 1103, 1590, 14, 50, 52, 56, 52, 10.945, 9.950, 11.277, 7.000
18:24:53.321, 2281.954, 0.872, 0.452, 0.242, 0.020, 1134, 1504, 12, 50, 52, 55, 52, 10.660, 8.673, 11.318, 6.000
18:24:54.321, 2282.954, 0.738, 0.424, 0.214, 0.024, 1127, 1249, 12, 50, 52, 56, 52, 11.318, 10.945, 11.443, 4.000
18:24:55.331, 2283.964, 1.072, 0.474, 0.206, 0.026, 1060, 1488, 12, 50, 52, 56, 52, 10.657, 9.360, 11.093, 4.000
18:24:56.341, 2284.974, 1.408, 0.666, 0.248, 0.028, 1101, 1472, 12, 50, 52, 56, 52, 10.891, 9.453, 11.367, 7.000
18:24:57.313, 2285.946, 0.738, 0.380, 0.218, 0.010, 1144, 1444, 12, 50, 52, 56, 52, 10.682, 9.744, 10.997, 4.000
18:24:58.329, 2286.961, 0.872, 0.482, 0.212, 0.022, 1095, 1405, 14, 50, 52, 56, 52, 11.057, 9.406, 11.601, 4.000
18:24:59.317, 2287.950, 0.804, 0.404, 0.216, 0.010, 1064, 1174, 8, 50, 52, 55, 52, 10.886, 10.606, 10.980, 13.000
18:25:00.326, 2288.958, 1.006, 0.508, 0.304, 0.032, 1094, 1590, 17, 50, 52, 56, 52, 11.634, 12.315, 11.405, 7.000
18:25:01.321, 2289.953, 0.738, 0.410, 0.230, 0.006, 1083, 1269, 9, 50, 52, 56, 52, 10.289, 9.548, 10.535, 5.000
18:25:02.332, 2290.965, 1.006, 0.500, 0.272, 0.020, 1122, 1380, 25, 50, 52, 55, 52, 12.035, 14.428, 11.240, 7.000
18:25:03.337, 2291.970, 1.274, 0.622, 0.324, 0.020, 1151, 1726, 17, 50, 52, 55, 52, 11.816, 11.881, 11.794, 5.000
18:25:04.322, 2292.955, 0.602, 0.346, 0.144, 0.008, 1036, 924, 2, 50, 52, 55, 52, 10.380, 8.673, 10.943, 16.000
18:25:05.317, 2293.950, 1.006, 0.446, 0.230, 0.010, 1095, 2001, 20, 50, 52, 55, 52, 10.202, 8.543, 10.756, 3.000
18:25:06.311, 2294.943, 0.468, 0.262, 0.142, 0.000, 1054, 1136, 2, 50, 52, 56, 52, 9.379, 8.586, 9.645, 20.000
18:25:07.326, 2295.959, 0.938, 0.414, 0.194, 0.000, 1048, 1264, 13, 50, 52, 56, 52, 10.880, 8.824, 11.564, 10.000
18:25:08.316, 2296.949, 0.872, 0.508, 0.252, 0.010, 1129, 2122, 10, 50, 52, 57, 52, 10.227, 9.091, 10.606, 5.000
18:25:09.311, 2297.944, 0.536, 0.262, 0.164, 0.000, 1022, 1169, 2, 50, 52, 56, 52, 8.850, 6.533, 9.628, 7.000
18:25:10.319, 2298.952, 0.872, 0.406, 0.230, 0.000, 1082, 1354, 6, 50, 52, 55, 52, 11.576, 10.837, 11.823, 2.000
18:25:11.316, 2299.949, 1.072, 0.492, 0.216, 0.004, 1093, 1805, 12, 50, 52, 56, 52, 10.150, 9.045, 10.518, 1.000
18:25:12.326, 2300.958, 2.884, 1.674, 0.416, 0.028, 1259, 2549, 24, 50, 52, 56, 52, 15.737, 19.307, 14.545, 8.000
18:25:13.336, 2301.969, 9.058, 5.780, 0.964, 0.032, 1756, 2933, 37, 51, 52, 55, 52, 30.741, 47.525, 25.164, 12.000
18:25:14.327, 2302.960, 8.858, 6.062, 0.904, 0.092, 1825, 3143, 58, 52, 55, 59, 52, 37.139, 47.236, 33.779, 13.000
18:25:15.331, 2303.964, 1.610, 0.752, 0.338, 0.004, 1214, 1672, 111, 53, 56, 61, 53, 22.778, 18.500, 24.207, 17.000
18:25:16.301, 2304.934, 0.536, 0.300, 0.164, 0.016, 1100, 1067, 2, 51, 53, 57, 53, 9.781, 9.744, 9.794, 3.000
18:25:17.347, 2305.980, 2.146, 1.026, 0.410, 0.000, 1243, 1720, 0, 52, 54, 57, 52, 29.988, 38.942, 27.027, 6.000
18:25:18.317, 2306.950, 2.818, 1.324, 0.444, 0.016, 1121, 2156, 7, 51, 53, 57, 52, 17.228, 22.280, 15.544, 30.000
18:25:19.322, 2307.955, 0.938, 0.422, 0.248, 0.026, 1118, 1612, 10, 51, 53, 57, 53, 12.159, 11.386, 12.417, 6.000
18:25:20.323, 2308.956, 0.872, 0.480, 0.236, 0.006, 1146, 1523, 7, 51, 53, 56, 52, 10.889, 12.000, 10.518, 3.000
18:25:21.320, 2309.953, 1.206, 0.486, 0.272, 0.016, 1114, 1440, 20, 51, 53, 57, 52, 11.236, 9.045, 11.960, 5.000
18:25:22.333, 2310.966, 0.804, 0.526, 0.232, 0.008, 1106, 1429, 11, 51, 52, 57, 52, 11.276, 10.891, 11.405, 5.000
18:25:23.328, 2311.961, 0.738, 0.486, 0.224, 0.018, 1200, 1582, 9, 51, 53, 56, 52, 11.418, 11.055, 11.538, 4.000
18:25:24.328, 2312.961, 1.006, 0.466, 0.214, 0.024, 1086, 1319, 27, 51, 52, 57, 52, 11.292, 11.055, 11.371, 7.000
